id_genero;genero;filme_id
5258;Drama,Romance,Suspense,;36648
5259;Ação,Aventura,Suspense,;36669
5260;Ação,Terror;36670
5261;Ação,Aventura,Fantasia,Terror;36685
5262;Ação,Aventura,Suspense,;36728
5263;Aventura,Ação,Suspense,;36736
5264;Comédia,Fantasia,Terror,Ficção Científica;36758
5265;Ação,Aventura,Comédia,Drama;36811
5266;Animação,Comédia;36819
5267;Drama,Romance;36834
5268;Drama,Romance;36865
5269;Aventura,Comédia,Fantasia,Ficção Científica;36897
5270;Drama,Romance;36914
5271;Comédia,Ficção Científica,Mistério,Romance;36950
5272;Animação,Família;36955
5273;Comédia,Fantasia;36968
5274;Drama,TV Movie;36970
5275;Ação,Suspense;37034
5276;Comédia,Fantasia,Família,TV Movie;37056
5277;Documentário,Família;37080
5278;Ação,Fantasia;37094
5279;Comédia,Drama,Romance,;37135
5280;Drama,Romance;37136
5281;Crime,Drama,Suspense,;37137
5282;Aventura,Animação,Drama,Família;37165
5283;Comédia,Crime;37169
5284;Comédia,Crime;37181
5285;Comédia,Drama;37233
5286;Terror,;37247
5287;Drama,;37257
5288;Drama,Mistério,Suspense,;37269
5289;Comédia,Drama;37347
5290;Drama,Mistério,Crime,;37412
5291;Comédia,TV Movie;37414
5292;Faroeste,;37430
5293;Faroeste,;37453
5294;Crime,Drama,Suspense,;37495
5295;Ação,Aventura,Fantasia,;37498
5296;Drama,História,Família,;37530
5297;Comédia,Crime,Drama,;37565
5298;Ação,Aventura,Suspense,;37606
5299;Comédia,Fantasia,Terror,;37609
5300;Aventura,Comédia;37632
5301;Drama,Romance;37645
5302;Comédia,Drama,Música,Família;37659
5303;Ação,Aventura,Comédia,;37686
5304;Ação,Crime,Suspense,;37707
5305;Documentário,Música;37710
5306;Mistério,Ficção Científica,Suspense,;37719
5307;Terror,Ficção Científica,Suspense,;37724
5308;Ação,Suspense,Romance,;37725
5309;Comédia,;37735
5310;Ação,Aventura,Suspense,;37786
5311;Comédia,Fantasia,Romance,;37797
5312;Comédia,;37799
5313;Comédia,Drama,Romance,;37821
5314;Animação,Drama,Família,;37834
5315;Drama,;37861
5316;Ação,Comédia,Suspense,Romance;37903
5317;Ação,Comédia;37924
5318;Ação,Aventura,Drama,Fantasia;37931
5319;Drama,Mistério;37933
5320;Drama,Terror,Música,Suspense;37950
5321;Ação,Aventura,Comédia,;37958
5322;Aventura,Animação,Fantasia,Ficção Científica;38031
5323;Drama,Romance;38050
5324;Ação,Drama,Fantasia,;38051
5325;Comédia,Drama,Romance,;38055
5326;Ficção Científica,Suspense,Romance,;38073
5327;Drama,;38093
5328;Ação,Animação,Comédia,Ficção Científica;38117
5329;Comédia,Drama,Romance,;38142
5330;Comédia,Drama,Romance,;38167
5331;Drama,Fantasia,Romance,;38199
5332;Animação,Drama,Romance,;38234
5333;Drama,;38277
5334;Drama,Suspense;38286
5335;Ação,Suspense;38303
5336;Comédia,;38317
5337;,;38319
5338;Comédia,Romance;38321
5339;Comédia,Romance,Família,;38322
5340;Aventura,Comédia,Fantasia,;38357
5341;Ação,Terror,Suspense,;38358
5342;Ação,Comédia,Crime,;38360
5343;Comédia,Drama,Romance,;38363
5344;Drama,Terror,Suspense,;38365
5345;Drama,Romance,Guerra,;38408
5346;Drama,Suspense;38442
5347;Comédia,;38448
5348;Comédia,Drama,Romance,;38540
5349;Comédia,Drama;38541
5350;Drama,Romance;38542
5351;Ação,Drama,Suspense,Guerra;38543
5352;Terror,Ficção Científica;38575
5353;Crime,Drama,Suspense,;38579
5354;Ação,Aventura,História,Romance;38594
5355;Ação,Aventura,Drama,Família;38684
5356;Comédia,Família;38700
5357;Ação,Aventura,Animação,Ficção Científica;38745
5358;Drama,Romance;38757
5359;Ação,Crime,Suspense,;38778
5360;Aventura,Comédia,Fantasia,Família;38780
5361;Animação,Família;38810
5362;Comédia,;38842
5363;Ação,Crime,Drama,Mistério;38843
5364;Drama,;38961
5365;Comédia,Crime,Drama,;38970
5366;Comédia,Família;38985
5367;Comédia,Romance;39013
5368;Comédia,Drama,Romance,;39053
5369;Aventura,Suspense;39057
5370;Drama,;39100
5371;Comédia,Drama,Romance,;39101
5372;Animação,Família;39102
5373;Ação,Animação;39103
5374;Ação,Animação,Ficção Científica,;39104
5375;Ação,Aventura,Animação,;39105
5376;Ação,Animação;39106
5377;Ação,Animação,Ficção Científica,;39107
5378;Ação,Animação,Ficção Científica,;39108
5379;Ação,Animação,Ficção Científica,;39145
5380;Ação,Animação;39148
5381;Ação,Animação,Fantasia,Ficção Científica;39180
5382;Ação,Animação;39202
5383;Ação,Animação,Comédia,;39205
5384;Ação,Comédia,Família,;39206
5385;Animação,Mistério;39207
5386;Animação,Mistério;39210
5387;Animação,Aventura;39227
5388;Ação,Animação,Crime,Mistério;39254
5389;Comédia,Drama;39266
5390;Ação,Aventura,Comédia,Drama;39285
5391;Ação,Drama,Ficção Científica,;39323
5392;Documentário,;39324
5393;Comédia,Romance;39385
5394;Ação,Animação,Drama,Ficção Científica;39414
5395;Ação,Animação,Drama,Ficção Científica;39451
5396;Comédia,;39452
5397;Comédia,Drama;39486
5398;Comédia,Romance;39513
5399;Documentário,;39514
5400;Drama,;39538
5401;Aventura,Comédia,Ficção Científica,;39545
5402;Ação,Aventura,Comédia,Crime;39691
5403;Drama,Ficção Científica,Suspense,;39781
5404;Comédia,Drama,Fantasia,Ficção Científica;39862
5405;Ação,Comédia,Fantasia,Família;39874
5406;Comédia,Drama;39939
5407;Terror,;39957
5408;Terror,Mistério,Suspense,;39961
5409;Comédia,Crime,Mistério,;39998
5410;Drama,Terror,Suspense,;40080
5411;Animação,Família;40096
5412;Romance,;40205
5413;Drama,Romance;40264
5414;Aventura,Comédia;40466
5415;Drama,Fantasia,Família,;40508
5416;Comédia,;40619
5417;Ação,Terror,Suspense,;40641
5418;Aventura,Ação,Comédia,Família;40662
5419;Animação,Família;40663
5420;Drama,Romance;40724
5421;Ação,Animação,Mistério,;40794
5422;Documentário,;40805
5423;Drama,Romance,Família,;40807
5424;Comédia,Drama,Romance,;40819
5425;Ação,Comédia,Crime,;40969
5426;Comédia,Drama;41003
5427;Documentário,Comédia;41109
5428;Terror,Suspense;41154
5429;Drama,Romance;41171
5430;Ação,Suspense;41201
5431;Ação,Comédia,Ficção Científica,;41210
5432;Drama,Romance;41211
5433;Animação,Drama;41215
5434;Comédia,Romance,Drama,;41216
5435;Comédia,Romance;41233
5436;Ação,Drama,Terror,Mistério;41280
5437;Aventura,Animação,Fantasia,Família;41283
5438;Drama,Romance;41382
5439;Comédia,Romance;41402
5440;Ação,Crime,Drama,Suspense;41411
5441;Comédia,;41413
5442;Drama,Terror,Mistério,;41428
5443;Drama,História,Guerra,;41436
5444;Comédia,Drama,Romance,;41439
5445;Terror,Ficção Científica;41446
5446;Terror,Suspense;41471
5447;Crime,Terror;41479
5448;Terror,Mistério;41498
5449;Drama,Ação;41505
5450;Comédia,Drama;41513
5451;Aventura,Animação,Fantasia,;41515
5452;Terror,Mistério,Suspense,;41517
5453;Aventura,Animação,Comédia,Fantasia;41586
5454;Aventura,Animação,Comédia,Família;41592
5455;Ação,Aventura,Ficção Científica,;41602
5456;Ação,Comédia,Crime,Mistério;41608
5457;Drama,Música,Romance,;41630
5458;Ação,Comédia,Drama,Suspense;41733
5459;Faroeste,;41823
5460;Comédia,Romance;42040
5461;Comédia,Drama;42112
5462;Comédia,Drama,Música,Romance;42188
5463;Ação,Aventura,Drama,;42194
5464;Crime,Drama,Suspense,;42246
5465;Drama,Ficção Científica,Romance,;42269
5466;Crime,Drama,Ação,Suspense;42296
5467;Ação,Aventura,Animação,Comédia;42297
5468;Comédia,Drama;42314
5469;Documentário,;42337
5470;Drama,Romance;42501
5471;Documentário,;42661
5472;Drama,Romance;42684
5473;Comédia,Drama,Romance,;42801
5474;Ação,Aventura,Drama,;42888
5475;Ação,Ficção Científica;42941
5476;Comédia,Drama,Romance,;42949
5477;Comédia,Drama,Romance,;42979
5478;Terror,Suspense;42987
5479;Aventura,Animação,Fantasia,Família;42994
5480;Animação,Comédia,Ficção Científica,;43074
5481;Drama,;43266
5482;Animação,Fantasia,Ficção Científica,;43347
5483;Ação,Comédia,Fantasia,;43461
5484;Drama,;43519
5485;Comédia,Drama,Romance,;43539
5486;Crime,Drama;43549
5487;Guerra,;43552
5488;Crime,Drama,Suspense,Romance;43593
5489;Suspense,Drama;43619
5490;Terror,Mistério,Suspense,;43641
5491;Comédia,Terror;43919
5492;Drama,Romance;43923
5493;Ação,Animação,Fantasia,Ficção Científica;43930
5494;Comédia,Terror,Suspense,;43931
5495;Comédia,Drama;43933
5496;Ação,Aventura,Drama,;43935
5497;Drama,Terror,Mistério,Suspense;43939
5498;Drama,Ficção Científica,Suspense,;43942
5499;Ação,Comédia,Terror,Mistério;43947
5500;Comédia,Drama,Música,;43949
5501;Documentário,;43959
5502;Crime,Terror,Suspense,;44009
5503;Drama,Romance;44037
5504;Drama,Família;44040
5505;Comédia,Drama;44048
5506;Ação,Terror,Ficção Científica,Suspense;44092
5507;Terror,Mistério,Suspense,;44113
5508;Ação,Suspense;44114
5509;História,Ação;44115
5510;Drama,Suspense;44129
5511;Drama,Romance;44147
5512;Aventura,Drama,Suspense,;44214
5513;Drama,;44244
5514;Ação,Comédia;44251
5515;Drama,Terror,Suspense,;44264
5516;Comédia,Música,TV Movie,;44363
5517;Ação,Animação,Ficção Científica,;44425
5518;Aventura,Drama,Faroeste,;44564
5519;Suspense,;44603
5520;Ação,Comédia,Crime,;44629
5521;Comédia,Drama;44639
5522;Drama,Fantasia;44678
5523;Crime,Drama,Mistério,Suspense;44683
5524;Documentário,;44716
5525;Ação,Terror,Ficção Científica,Suspense;44718
5526;Animação,Aventura,Família,Fantasia;44727
5527;Drama,;44728
5528;Comédia,Drama,Mistério,;44729
5529;Ação,Aventura,Animação,;44730
5530;Ação,Aventura,Animação,;44741
5531;Ação,Animação,Comédia,;44754
5532;Ação,Animação,Comédia,;44826
5533;Comédia,;44833
5534;Drama,;44835
5535;Aventura,Drama,Família,;44865
5536;Ação,Aventura,Ficção Científica,Suspense;44874
5537;Drama,;44896
5538;Ação,Drama,História,;44899
5539;Animação,Família;44912
5540;Aventura,Animação,Comédia,Faroeste;44918
5541;Aventura,Comédia,Família,;44943
5542;Aventura,Ação,Suspense,Ficção Científica;44945
5543;Ação,Aventura,Suspense,;44977
5544;Ação,Ficção Científica;44982
5545;Crime,Drama,Suspense,;45094
5546;Ação,Suspense;45132
5547;Drama,Suspense;45156
5548;Drama,;45162
5549;Ação,Comédia,Drama,;45243
5550;Comédia,Drama,Romance,;45269
5551;Ação,Aventura,Animação,Ficção Científica;45272
5552;Comédia,;45316
5553;Drama,História;45317
5554;Drama,Romance,Música,;45324
5555;Drama,;45491
5556;Drama,;45556
5557;Comédia,Crime,Drama,;45609
5558;Aventura,Comédia,Drama,Romance;45610
5559;Ficção Científica,;45612
5560;Drama,Romance;45649
5561;Ação,Crime,Suspense,;45650
5562;Suspense,Ficção Científica,Mistério,;45657
5563;Comédia,Drama,Fantasia,Terror;45658
5564;Aventura,Fantasia,Suspense,;45772
5565;Terror,Suspense;45958
5566;Comédia,Drama,Romance,;45964
5567;Animação,Família;46028
5568;Drama,;46033
5569;Terror,Suspense,Drama,Crime;46127
5570;Comédia,Drama;46146
5571;Ação,Animação,Comédia,Crime;46169
5572;Comédia,Drama,Família,TV Movie;46195
5573;Fantasia,Terror;46261
5574;Drama,Família,Fantasia,TV Movie;46326
5575;Aventura,Animação,Comédia,Família;46420
5576;Fantasia,Terror,Suspense,;46429
5577;Crime,Drama,Romance,;46441
5578;Terror,;46503
5579;Ação,Terror;46528
5580;Terror,Mistério,Suspense,;46529
5581;Crime,Drama,Mistério,Suspense;46541
5582;Ação,Aventura,Fantasia,Suspense;46592
5583;Ação,Aventura,Ficção Científica,Suspense;46705
5584;Ação,Aventura,Suspense,;46738
5585;Drama,Romance,Guerra,;46829
5586;Drama,Romance;46838
5587;Drama,Guerra,Mistério,;46853
5588;Comédia,Drama;46929
5589;Comédia,Terror;47094
5590;Drama,;47218
5591;Animação,Música,Família,;47260
5592;Drama,;47327
5593;Comédia,Drama,Romance,;47354
5594;Ação,Drama,Suspense,;47406
5595;Ação,Crime,Fantasia,Suspense;47407
5596;Ação,Comédia,Crime,;47626
5597;Aventura,Comédia,Drama,Fantasia;47760
5598;Comédia,;47854
5599;TV Movie,Animação,Fantasia,Família;47931
5600;Drama,Romance;47933
5601;Ação,Drama,História,Suspense;47964
5602;Drama,Ação,Crime,;47971
5603;Ação,Aventura,Ficção Científica,;48034
5604;Ação,Suspense;48138
5605;Ação,Aventura,Crime,;48171
5606;Comédia,Drama;48175
5607;Ação,Mistério,Suspense,;48186
5608;Drama,Suspense,Terror,;48231
5609;Comédia,;48232
5610;Fantasia,Terror,Família,TV Movie;48246
5611;Drama,Suspense;48266
5612;Comédia,Suspense,Família,;48289
5613;Animação,Comédia,Fantasia,Terror;48303
5614;Drama,Terror;48340
5615;Drama,Suspense;48395
5616;Drama,Romance;48415
5617;Ação,Suspense;48466
5618;Fantasia,;48492
5619;Comédia,;48572
5620;Animação,Comédia;48624
5621;Ação,Aventura,Drama,Mistério;48650
5622;Ação,Terror,Suspense,;48773
5623;Ação,Animação,Terror,;48838
5624;Drama,Romance;48844
5625;Ação,Drama;48856
5626;Crime,Drama;48946
5627;Aventura,Família;48988
5628;Crime,Drama,Suspense,;49009
5629;Drama,Suspense;49010
5630;Comédia,Romance;49012
5631;Aventura,Drama,História,;49013
5632;Crime,Ação,Suspense,;49014
5633;Comédia,Romance;49017
5634;Aventura,Animação,Comédia,Família;49018
5635;Drama,;49021
5636;Ação,Drama,Fantasia,Terror;49022
5637;Terror,Suspense;49026
5638;Ação,Aventura,Suspense,;49040
5639;Comédia,Drama,Romance,;49047
5640;Ação,Crime,Drama,Suspense;49049
5641;Ação,Suspense;49051
5642;Drama,Ficção Científica,Suspense,;49292
5643;Ação,Ficção Científica;49361
5644;Ação,Aventura,Fantasia,;49444
5645;Drama,Suspense;49494
5646;Terror,;49517
5647;Animação,Família;49519
5648;Aventura,Drama;49520
5649;Drama,Mistério,Suspense,;49521
5650;Ação,Aventura,Animação,Comédia;49522
5651;Comédia,;49524
5652;Ação,Aventura,Fantasia,Ficção Científica;49526
5653;Comédia,Família;49527
5654;Fantasia,Ação,Comédia,Crime;49529
5655;Ação,Crime,Suspense,;49530
5656;Ação,Crime,Suspense,;49730
5657;Ação,Aventura,Ficção Científica,;49797
5658;Ação,Suspense,Ficção Científica,;49849
5659;Fantasia,Terror,Suspense,;49852
5660;Terror,Suspense;49948
5661;Ação,Ficção Científica,Suspense,Faroeste;49950
5662;Ação,Fantasia,Música,Família;50014
5663;Animação,Música,Família,;50022
5664;Drama,Terror,Suspense,;50124
5665;Drama,;50126
5666;Comédia,Crime,Mistério,;50135
5667;Comédia,Romance;50204
5668;Drama,Fantasia,TV Movie,;50217
5669;Animação,Comédia,Família,;50270
5670;Comédia,Suspense;50321
5671;Comédia,Drama,Romance,;50337
5672;Drama,;50348
5673;Aventura,Animação,Família,;50357
5674;Aventura,Fantasia,Animação,Ação;50359
5675;Crime,Drama,Suspense,;50393
5676;Terror,Ficção Científica,Suspense,;50456
5677;Animação,Comédia,Família,;50479
5678;Animação,Família,TV Movie,;50497
5679;Ação,Aventura,Suspense,;50507
5680;Drama,Fantasia,Família,TV Movie;50544
5681;Suspense,Drama,Terror,;50546
5682;Ação,Comédia;50618
5683;Romance,Comédia;50619
5684;Comédia,Romance;50620
5685;Ação,Drama,História,Guerra;50646
5686;Aventura,Fantasia,Romance,;50647
5687;Aventura,Drama,Fantasia,Romance;50671
5688;Comédia,Drama,Romance,;50698
5689;Comédia,Romance;50723
5690;Mistério,Suspense;50724
5691;Suspense,Terror;50725
5692;Ação,Aventura,Animação,;50780
5693;Drama,Romance;50837
5694;Comédia,Drama,Romance,;50839
5695;Drama,;51052
5696;Drama,Suspense;51162
5697;Drama,Suspense;51170
5698;Animação,Comédia,Drama,Família;51209
5699;Animação,Família;51241
5700;Aventura,Animação,Comédia,Família;51248
5701;Ação,Crime,Drama,Suspense;51481
5702;Drama,Romance;51482
5703;Terror,Suspense;51540
5704;Comédia,;51608
5705;Animação,Crime,Drama,Fantasia;51620
5706;Comédia,Crime;51736
5707;Ação,Crime,Suspense,;51739
5708;Ação,Ficção Científica,Suspense,;51786
5709;Drama,Romance;51828
5710;Animação,Fantasia,Família,;51876
5711;Ação,Aventura,Animação,Família;51888
5712;Drama,Romance;51999
5713;Mistério,Ficção Científica,Suspense,;52015
5714;Animação,Comédia,Ficção Científica,;52060
5715;Drama,Ficção Científica,Romance,;52067
5716;Drama,Terror,Ficção Científica,;52077
5717;Comédia,Fantasia,Romance,Família;52274
5718;Comédia,;52338
5719;Comédia,;52371
5720;Terror,Suspense;52449
5721;Drama,Romance;52451
5722;Música,Romance;52505
5723;Comédia,;52520
5724;Ação,Aventura,Suspense,;52744
5725;Drama,;52850
5726;Ação,Fantasia,Terror,;53172
5727;Drama,Romance;53174
5728;Comédia,Drama,História,Família;53182
5729;Crime,Comédia;53319
5730;Comédia,;53457
5731;Ação,Fantasia,Guerra,;53487
5732;Comédia,;53565
5733;Drama,Guerra;53896
5734;Drama,;53932
5735;Animação,;54054
5736;Drama,Romance;54113
5737;Drama,;54138
5738;Ação,Comédia,Crime,;54186
5739;Animação,Fantasia,Romance,Família;54293
5740;Ação,Aventura,Ficção Científica,;54318
5741;Drama,Mistério,Suspense,;54320
5742;Documentário,;54445
5743;Aventura,Fantasia,Família,;54518
5744;Drama,Ficção Científica;54559
5745;Ação,Crime,Suspense,;54989
5746;Documentário,Música,Família,;55292
5747;Animação,Comédia,Família,;55301
5748;Drama,;55341
5749;Ação,Drama;55420
5750;Animação,Comédia,Fantasia,Música;55465
5751;Terror,Mistério,Suspense,;55538
5752;Drama,Ficção Científica;55580
5753;Comédia,;55721
5754;Ficção Científica,Terror;55725
5755;Comédia,;55779
5756;Comédia,Romance;55787
5757;Comédia,Drama;55846
5758;Terror,Mistério;55931
5759;Drama,Romance;56014
5760;Crime,Ação,Suspense,;56272
5761;Animação,Ficção Científica;56288
5762;Comédia,;56292
5763;Comédia,Drama;56590
5764;Ação,Comédia,Família,;56591
5765;Ação,Aventura,Suspense,;56715
5766;Ação,Aventura,Animação,;56743
5767;Documentário,;56780
5768;Comédia,Fantasia,Ficção Científica,;56831
5769;Drama,Romance;56832
5770;Drama,Mistério,Ficção Científica,Suspense;56903
5771;Drama,TV Movie;56906
5772;Ação,Terror,Ficção Científica,;57089
5773;Drama,Romance;57119
5774;Terror,Suspense;57120
5775;Animação,Comédia,Família,;57158
5776;Comédia,;57165
5777;Drama,Faroeste;57201
5778;Aventura,Fantasia,Ação,;57212
5779;Aventura,Fantasia;57214
5780;Ação,Aventura,Faroeste,;57230
5781;Drama,Guerra,Ação,;57283
5782;Comédia,;57361
5783;Drama,Fantasia,Terror,;57431
5784;Documentário,Terror;57585
5785;Crime,Drama,Suspense,;57586
5786;Comédia,;57656
5787;Ação,Crime,Fantasia,Suspense;57737
5788;Documentário,Aventura;57800
5789;Documentário,;57825
5790;Animação,Fantasia,Família,;57876
5791;Animação,Comédia,Aventura,Família;58128
5792;Comédia,Drama,Música,Romance;58129
5793;Terror,Ficção Científica,Suspense,;58151
5794;Comédia,Romance,Família,;58224
5795;Drama,Fantasia,Terror,;58232
5796;Comédia,Terror;58233
5797;Comédia,Família;58235
5798;Comédia,Romance;58244
5799;Ação,Aventura,Comédia,Crime;58428
5800;Drama,;58431
5801;Drama,Fantasia,Ficção Científica,Romance;58443
5802;Terror,Suspense;58496
5803;Comédia,Terror,Suspense,Romance;58574
5804;Aventura,Drama;58595
5805;Documentário,;58767
5806;Ação,Aventura,Crime,Mistério;58857
5807;Aventura,Drama,Fantasia,;59108
5808;Ação,Drama,Suspense,Guerra;59115
5809;Aventura,Drama,Ação,;59117
5810;Ação,Comédia;59118
5811;Terror,Mistério,Ficção Científica,;59387
5812;Ação,Comédia,Crime,;59421
5813;Ação,Crime,Suspense,;59429
5814;Ação,Animação,Família,;59435
5815;Crime,Drama,Terror,Suspense;59436
5816;Terror,Suspense;59440
5817;Comédia,Drama,Romance,Família;59457
5818;Comédia,Fantasia,Romance,;59490
5819;Drama,Ação;59507
5820;Ficção Científica,Romance;59678
5821;Documentário,Família;59716
5822;Romance,;59722
5823;Ação,Comédia,Ficção Científica,;59726
5824;Drama,Família;59859
5825;Ação,Aventura,Ficção Científica,;59860
5826;Drama,Terror,Suspense,;59861
5827;Ação,Aventura,Crime,;59961
5828;Aventura,Comédia,Romance,;59962
5829;Comédia,Drama,Romance,;59965
5830;Ação,Suspense;59967
5831;Ação,Comédia,Romance,;59968
5832;Ação,Mistério,Suspense,;59981
5833;Ação,Ficção Científica,Suspense,;60175
5834;Comédia,Drama;60243
5835;Animação,Música,Família,;60281
5836;Comédia,;60304
5837;Drama,;60307
5838;Drama,Romance;60308
5839;Ação,Fantasia,Terror,;60309
5840;Comédia,Família;60405
5841;Drama,;60420
5842;Crime,Drama,História,;60556
5843;Música,Família;60599
5844;Drama,Romance;60670
5845;,;60672
5846;Drama,Suspense;60695
5847;Crime,Mistério,Suspense,;60747
5848;Ação,Crime,Suspense,;60803
5849;Drama,Romance,TV Movie,;60821
5850;Ação,Ficção Científica,Suspense,Guerra;60935
5851;Aventura,Comédia,Drama,Família;61012
5852;Comédia,Fantasia,Romance,Família;61202
5853;Terror,Mistério,Ficção Científica,Suspense;61667
5854;Terror,Mistério,Suspense,;61791
5855;Comédia,Drama,Romance,;61891
5856;Comédia,Drama;61979
5857;Ação,Drama,Ficção Científica,Suspense;61984
5858;Drama,História,Suspense,;62046
5859;Drama,Romance;62177
5860;Ficção Científica,;62206
5861;Comédia,Crime,Mistério,;62211
5862;Ação,Aventura,Animação,Comédia;62213
5863;Ação,Aventura,Comédia,;62214
5864;Animação,Família;62215
5865;Comédia,Fantasia;62320
5866;Animação,Comédia,Família,;62395
5867;Drama,Ficção Científica;62441
5868;Documentário,;62459
5869;Comédia,Drama;62564
5870;Drama,História;62630
5871;Comédia,Família;62764
5872;Comédia,Drama;62835
5873;Ação,Crime,Drama,Suspense;62837
5874;Aventura,Comédia,Drama,Fantasia;62838
5875;Ação,Crime,Drama,Suspense;63193
5876;Drama,Família;63207
5877;Comédia,Romance;63311
5878;Drama,;63315
5879;Fantasia,Terror,Suspense,;63492
5880;Drama,Terror,Mistério,Suspense;63493
5881;Comédia,Romance;63574
5882;Comédia,Romance;63578
5883;Drama,Suspense;63647
5884;Comédia,Música;63700
5885;Comédia,Drama;63710
5886;Ação,Comédia,Família,Romance;63815
5887;Aventura,Comédia,Família,Fantasia;63816
5888;Comédia,Drama,Música,;63831
5889;Ação,Drama,Romance,;63849
5890;Romance,;64328
5891;Drama,;64586
5892;Comédia,Drama;64635
5893;Comédia,Família,Música,;64639
5894;Drama,Romance;64678
5895;Ação,Aventura,Ficção Científica,Suspense;64682
5896;Drama,Suspense;64685
5897;Drama,Romance;64686
5898;Drama,Romance;64688
5899;Drama,;64689
5900;Drama,Ação,Aventura,Fantasia;64690
5901;Ação,Comédia,Crime,;64720
5902;Crime,Suspense;64807
5903;Crime,Suspense;64847
5904;Drama,Ação,Suspense,Crime;65055
5905;Drama,Terror,Suspense,;65057
5906;Comédia,;65086
5907;Animação,Drama,Fantasia,;65215
5908;Terror,Suspense;65218
5909;Comédia,Drama;65291
5910;Drama,Terror,Suspense,;65496
5911;Animação,Comédia;65599
5912;Comédia,Drama;65650
5913;Ação,Aventura,Animação,Drama;65754
5914;Drama,;65759
5915;Drama,Terror;65760
5916;Drama,Suspense,Mistério,;65851
5917;Crime,Drama,Mistério,Suspense;66125
5918;Animação,Comédia,Família,;66195
5919;Crime,Drama,Suspense,;66222
5920;Ação,Comédia,Documentário,;67308
5921;Comédia,Drama,Família,;67660
5922;Comédia,Crime,Suspense,;67675
5923;,;67693
5924;Aventura,Drama,Romance,;67913
5925;Comédia,Romance;68179
5926;Documentário,Música,Família,;68335
5927;Comédia,;68507
5928;Ação,Comédia,Crime,Suspense;68718
5929;Aventura,Animação,Comédia,Ficção Científica;68721
5930;Drama,;68722
5931;Drama,Romance;68724
5932;Drama,Faroeste;68726
5933;Ação,Aventura,Ficção Científica,;68727
5934;Drama,;68728
5935;Ficção Científica,Ação,Drama,Suspense;68730
5936;Ação,Aventura,Ficção Científica,;68734
5937;Crime,Drama,Mistério,Suspense;68735
5938;Aventura,Fantasia,Família,;68737
5939;Drama,História;68812
5940;Drama,Suspense;68817
5941;Ação,Aventura,Fantasia,;68818
5942;Aventura,Fantasia;68924
5943;Crime,Drama,Suspense,;69161
5944;Drama,Música,Romance,;69315
5945;Ação,Aventura,Faroeste,;69597
5946;Drama,;69668
5947;Ação,Drama,Guerra,;69733
5948;Ação,Drama,Ficção Científica,Suspense;69735
5949;Ação,Aventura;69778
5950;Drama,Suspense,Mistério,;69798
5951;Comédia,;70006
5952;Ação,Aventura,Animação,Crime;70057
5953;Comédia,;70074
5954;Comédia,;70160
5955;Ação,Drama;70338
5956;Ação,Drama,Suspense,;70435
5957;Ação,Crime,Suspense,;70436
5958;Aventura,Fantasia,Ficção Científica,;70577
5959;Fantasia,Família,TV Movie,;70578
5960;Ação,Suspense,Mistério,;70584
5961;Crime,Mistério,Suspense,;70586
5962;Crime,Drama,Mistério,Suspense;70667
5963;Crime,Drama,Mistério,Suspense;70670
5964;Terror,;70695
5965;Ação,Crime,Drama,Suspense;70703
5966;Aventura,História;70706
5967;Suspense,Crime,Ação,;70821
5968;Comédia,Drama;70868
5969;Documentário,Ficção Científica;70954
5970;Drama,;70981
5971;Drama,;71157
5972;Comédia,Romance;71186
5973;Drama,Suspense,Aventura,;71254
5974;Aventura,Mistério,Ficção Científica,;71325
5975;Drama,;71469
5976;Drama,Ação,Crime,;71552
5977;Ação,Ficção Científica,Suspense,;71668
5978;Drama,Romance;71670
5979;Ação,Terror,Ficção Científica,Suspense;71672
5980;Comédia,;71676
5981;Terror,Suspense,Comédia,;71677
5982;Terror,;71688
5983;Terror,Suspense;71689
5984;Ação,Fantasia,Suspense,;71700
5985;Ação,;71805
5986;Drama,História;71859
5987;Animação,Comédia,Família,TV Movie;71864
5988;Ação,Crime,Drama,;71880
5989;Aventura,Família;72105
5990;Drama,Suspense;72113
5991;Comédia,Drama,Fantasia,Família;72190
5992;Comédia,;72197
5993;Comédia,Fantasia;72207
5994;Comédia,Drama;72331
5995;Ação,Drama,Terror,Ficção Científica;72334
5996;Aventura,Animação,Comédia,Família;72358
5997;Comédia,Romance;72387
5998;Ação,Fantasia,Terror,;72431
5999;Documentário,;72477
6000;Comédia,Drama;72525
6001;Ação,Crime,Suspense,;72545
6002;Ação,Aventura,Drama,História;72559
6003;Crime,Drama,Mistério,Suspense;72570
6004;Comédia,Drama;72571
6005;Ação,Aventura,Ficção Científica,;72710
6006;Ação,Aventura,Ficção Científica,Suspense;72784
6007;Drama,Romance;72890
6008;Terror,;72976
6009;Ação,Aventura,Ficção Científica,Suspense;73108
6010;Suspense,;73134
6011;Comédia,;73245
6012;Drama,História;73262
6013;Comédia,Drama,Fantasia,TV Movie;73456
6014;Drama,Romance;73499
6015;Ação,Animação,Comédia,;73532
6016;Terror,Mistério,Ficção Científica,Suspense;73567
6017;Animação,Fantasia,Família,;73588
6018;Ação,Crime,Drama,;73723
6019;Comédia,Drama;73861
6020;Crime,Drama,Suspense,;73873
6021;Terror,Mistério,Suspense,;73937
6022;Animação,Família;74018
6023;Crime,Terror,Suspense,;74135
6024;Drama,;74306
6025;Comédia,;74308
6026;Comédia,Família,Romance,;74387
